frame_idx,timestamp_total_sec,feature_count,feature_survival_rate,mean_lk_err,feature_vel_mean,feature_vel_max,num_inliers_E,num_inliers_pose,pose_e_ratio,flow_direction_entropy,flow_coherence,spatial_distribution_score,texture_density,border_loss_pct,estimated_rotational_flow_magnitude,estimated_translational_flow_magnitude,rotational_flow_ratio
17,9.307,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
18,9.34,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
19,9.373,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
20,9.406,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
21,9.439,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
22,9.472,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
23,9.505,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
24,9.538,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
25,9.571,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
26,9.604,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
27,9.637,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
28,9.67,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
29,9.703,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
30,9.736,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
31,9.769,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
32,9.802,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
33,9.835,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
34,9.868,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
35,9.901,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
36,9.934,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
37,9.967,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
38,10.0,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
39,10.033,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
40,10.066,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
41,10.099,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
42,10.132,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
43,10.165,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
44,10.198,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
45,10.231,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
46,10.264,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
47,10.297,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
48,10.33,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
49,10.363,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
50,10.396,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
51,10.429,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
52,10.462,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
53,10.495,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
54,10.528,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
55,10.561,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
56,10.594,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
57,10.627,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
58,10.66,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
59,10.693,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
60,10.726,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
61,10.759,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
62,10.792,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
63,10.825,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
64,10.858,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
65,10.891,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
66,10.924,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
67,10.957,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
68,10.99,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
69,11.023,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
70,11.056,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.853369604055496,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
71,11.089,963,1.0,1.707155752228573e-05,1.489477654104121e-05,0.002324349945411086,963,0,0.0,0.07022148907502844,0.12230528850020245,0.6660046695292027,16.777252425989822,0.0,8.322869262887202e-14,1.4894775930876463e-05,5.236229346988859e-09
72,11.122,963,1.0,5.209768278291449e-05,2.3094165953807533e-05,0.002694029826670885,963,0,0.0,0.10829389346290184,0.060140307173216244,0.6660046695292027,17.377050160716493,0.0,8.322869262887202e-14,2.309416440674724e-05,3.4543091404351563e-09
73,11.155,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
74,11.188,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
75,11.221,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.283097777367708,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
76,11.254,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,15.572108203073636,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
77,11.287,963,1.0,0.0,0.0,0.0,963,0,0.0,-0.0,0.0,0.6660046695292027,16.500987922035385,0.0,8.322869262887202e-14,8.322869262887202e-14,8.322867877484378e-08
78,11.32,963,0.9968847352024922,4.790544699062593e-05,2.830537960107904e-05,0.0025663813576102257,960,0,0.0,0.11370137060489392,0.3964700471758605,0.6660046695292027,17.197707126123056,1.4150943396226416,8.331114660939722e-14,2.830537869831896e-05,2.8428619616280233e-09
79,11.353,960,1.0,2.2882416033098707e-06,1.8911033521362697e-06,0.0006224389071576297,960,0,0.0,0.019638070535938332,0.6722333672943498,0.6660325012568713,16.91641822746689,0.0,8.331114660939722e-14,1.8911034582744948e-06,2.8816382883231076e-08
80,11.386,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,15.283097777367708,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
81,11.419,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,15.283097777367708,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
82,11.452,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,15.314453942652301,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
83,11.485,960,1.0,0.0,0.0,0.0,960,0,0.0,-0.0,0.0,0.6660325012568713,16.181066131796,0.0,8.331114660939722e-14,8.331114660939722e-14,8.331113272790523e-08
84,11.518,960,0.9895833333333334,3.729562376975082e-05,2.0482879335759208e-05,0.0023953868076205254,950,0,0.0,0.08810438473328146,0.17671105069079385,0.6660325012568713,16.989760256234284,4.784688995215311,8.358975426990868e-14,2.048287922572284e-05,3.890993989510215e-09
85,11.551,950,1.0,4.33375098509714e-05,1.6604051779722795e-05,0.0025651108007878065,950,0,0.0,0.06640859248199507,0.2478970839496599,0.6659895468839274,17.273141537294098,0.0,8.358975426990868e-14,1.6604052304781517e-05,4.74832455765274e-09
86,11.584,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
87,11.617,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
88,11.65,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
89,11.683,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.806687023905637,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
90,11.716,950,1.0,1.0442773600516375e-05,1.0116460543940775e-05,0.0021187199745327234,950,0,0.0,0.05081029951846257,0.6812199231750651,0.6659895468839274,16.74806102855494,0.0,8.358975426990868e-14,1.0116460287948453e-05,7.519457765884356e-09
91,11.749,950,1.0,4.848430762649514e-05,1.705315116851125e-05,0.003188466187566519,950,0,0.0,0.07784660108828308,0.43862236945710215,0.6659895468839274,17.358383663118797,0.0,8.358975426990868e-14,1.70531521547874e-05,4.630202701787152e-09
92,11.782,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
93,11.815,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
94,11.848,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
95,11.881,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.544595842191102,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
96,11.914,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.466750953184732,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
97,11.947,950,1.0,4.5426058932207525e-05,2.190436134696938e-05,0.0030555701814591885,950,0,0.0,0.10549525542915478,0.08819606920014973,0.6659895468839274,17.174477334188595,0.0,8.358975426990868e-14,2.190436231550977e-05,3.649512386042013e-09
98,11.98,950,1.0,7.459124390152283e-06,3.204200993423001e-06,0.0007330573862418532,950,0,0.0,0.03645608961245475,0.1302888939197508,0.6659895468839274,16.972528728646747,0.0,8.358975426990868e-14,3.2042012351726957e-06,1.9882433768541363e-08
99,12.013,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
100,12.046,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.283097777367708,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
101,12.079,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,15.285630683159319,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
102,12.112,950,1.0,0.0,0.0,0.0,950,0,0.0,-0.0,0.0,0.6659895468839274,16.27967237752254,0.0,8.358975426990868e-14,8.358975426990868e-14,8.358974029541697e-08
103,12.145,950,0.9989473684210526,4.920742503600195e-05,2.0354087610030547e-05,0.002813581610098481,949,0,0.0,0.10653917588557335,0.08716298113335233,0.6659895468839274,17.105441695281115,0.5,8.361793797423861e-14,2.0354087659397067e-05,3.9157813239570645e-09
104,12.178,949,1.0,9.70707901615242e-07,9.54023448684893e-07,0.00048828125,949,0,0.0,0.008427826584290017,0.16835086819228562,0.6659731712441901,16.718862396342956,0.0,8.361793797423861e-14,9.540236112956603e-07,4.2792693963691145e-08
105,12.211,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
106,12.244,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
107,12.277,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.806143686356052,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
108,12.31,949,1.0,4.0396385884378105e-05,1.9186254576197825e-05,0.0028731939382851124,949,0,0.0,0.09900664744841722,0.26478953219871815,0.6659731712441901,16.92976022586116,0.0,8.361793797423861e-14,1.9186254620269404e-05,4.1423205642072865e-09
109,12.343,949,1.0,8.960381023825903e-07,9.700248710942105e-07,0.00036748030106537044,949,0,0.0,0.01141192263845144,0.4188798537911219,0.6659731712441901,16.52331167644553,0.0,8.361793797423861e-14,9.700249464475454e-07,4.24451145026615e-08
110,12.376,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
111,12.409,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
112,12.442,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.371972588676922,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
113,12.475,949,1.0,3.852963709505275e-05,1.3865816981706303e-05,0.0026966212317347527,949,0,0.0,0.07636387304381648,0.46401361831103694,0.6659731712441901,17.245978648080722,0.0,8.361793797423861e-14,1.3865818066135654e-05,5.62484601465575e-09
114,12.508,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
115,12.541,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
116,12.574,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.387523083749844,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
117,12.607,949,1.0,4.487657861318439e-05,1.4135444871499203e-05,0.0029425339307636023,949,0,0.0,0.040771108854515715,0.18347024214718718,0.6659731712441901,16.481771921239865,0.0,8.361793797423861e-14,1.4135445944255479e-05,5.524643133756873e-09
118,12.64,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283097777367708,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
119,12.673,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.610493177054913,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
120,12.706,949,1.0,5.0700818974291906e-05,1.8384233044344e-05,0.0015974428970366716,949,0,0.0,0.10292673162165294,0.2313108189136128,0.6659731712441901,16.940395992451986,0.0,8.361793797423861e-14,1.838423448118891e-05,4.313708529200922e-09
121,12.739,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.173069561586665,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
122,12.772,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.442372813190069,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
123,12.805,949,1.0,1.7846092305262573e-05,1.2221709766890854e-05,0.0015176167944446206,949,0,0.0,0.0797167522529631,0.22330646390829806,0.6659731712441901,16.728537884262828,0.0,8.361793797423861e-14,1.2221709767519259e-05,6.324290800183204e-09
124,12.838,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.44208873989052,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
125,12.871,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.542291575286063,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
126,12.904,949,1.0,3.3676096791168675e-05,1.758694816089701e-05,0.001964772818610072,949,0,0.0,0.10490995980040017,0.38156752311769193,0.6659731712441901,16.763417633969507,0.0,8.361793797423861e-14,1.7586948459702345e-05,4.498744792850301e-09
127,12.937,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.19042888859288,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
128,12.97,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.851420046959884,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
129,13.003,949,1.0,4.5473931095330045e-05,1.3549292816605885e-05,0.0031915318686515093,949,0,0.0,0.07797388554728714,0.06265414695528061,0.6659731712441901,16.2426343895876,0.0,8.361793797423861e-14,1.354929279907348e-05,5.747216627532104e-09
130,13.036,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.283306130546922,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
131,13.069,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.345701042320986,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
132,13.102,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.53585295612031,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
133,13.135,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.00650219082665,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
134,13.168,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,16.348392990701694,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
135,13.201,949,1.0,0.0,0.0,0.0,949,0,0.0,-0.0,0.0,0.6659731712441901,15.871109308339127,0.0,8.361793797423861e-14,8.361793797423861e-14,8.361792399032186e-08
136,13.234,949,1.0,3.875364564009942e-05,1.3830534953740425e-05,0.0022048817481845617,949,0,0.0,0.05558260038598892,0.34459349156987595,0.6659731712441901,16.084672441299723,0.0,8.361793797423861e-14,1.3830535231828779e-05,5.6382278991066834e-09
