frame_idx,timestamp_sec,timestamp_nanosec,timestamp_total_sec,pos_x,pos_y,pos_z,rot_x,rot_y,rot_z,rot_w,num_detected,num_matched,num_inliers,inlier_ratio,feature_survival_rate,feature_vel_mean,feature_vel_max,consecutive_low_inliers,failure_triggered,rel_tx,rel_ty,rel_tz,rel_rot_deg
15,7,888000000,7.888000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0229,16,True,0.0,0.0,0.0,0.00
16,7,924000000,7.924000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0027,0.0136,17,True,0.0,0.0,0.0,0.00
17,7,956000000,7.956000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0110,18,True,0.0,0.0,0.0,0.00
18,7,988000000,7.988000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0145,19,True,0.0,0.0,0.0,0.00
19,8,20000000,8.020000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0034,0.0130,20,True,0.0,0.0,0.0,0.00
20,8,56000000,8.056000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0029,0.0225,21,True,0.0,0.0,0.0,0.00
21,8,88000000,8.088000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0058,22,True,0.0,0.0,0.0,0.00
22,8,120000000,8.120000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0018,0.0087,23,True,0.0,0.0,0.0,0.00
23,8,152000000,8.152000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0026,0.0126,24,True,0.0,0.0,0.0,0.00
24,8,188000000,8.188000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0087,25,True,0.0,0.0,0.0,0.00
25,8,220000000,8.220000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0018,0.0090,26,True,0.0,0.0,0.0,0.00
26,8,252000000,8.252000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0026,0.0099,27,True,0.0,0.0,0.0,0.00
27,8,284000000,8.284000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0094,28,True,0.0,0.0,0.0,0.00
28,8,320000000,8.320000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0098,29,True,0.0,0.0,0.0,0.00
29,8,352000000,8.352000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0031,0.0158,30,True,0.0,0.0,0.0,0.00
30,8,384000000,8.384000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0105,31,True,0.0,0.0,0.0,0.00
31,8,416000000,8.416000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0085,32,True,0.0,0.0,0.0,0.00
32,8,452000000,8.452000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0036,0.0129,33,True,0.0,0.0,0.0,0.00
33,8,484000000,8.484000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0089,34,True,0.0,0.0,0.0,0.00
34,8,516000000,8.516000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0074,35,True,0.0,0.0,0.0,0.00
35,8,548000000,8.548000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0034,0.0154,36,True,0.0,0.0,0.0,0.00
36,8,584000000,8.584000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0148,37,True,0.0,0.0,0.0,0.00
37,8,616000000,8.616000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0009,0.0152,38,True,0.0,0.0,0.0,0.00
38,8,648000000,8.648000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0104,39,True,0.0,0.0,0.0,0.00
39,8,680000000,8.680000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0099,40,True,0.0,0.0,0.0,0.00
40,8,716000000,8.716000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0087,41,True,0.0,0.0,0.0,0.00
41,8,748000000,8.748000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0092,42,True,0.0,0.0,0.0,0.00
42,8,780000000,8.780000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0095,43,True,0.0,0.0,0.0,0.00
43,8,812000000,8.812000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0100,44,True,0.0,0.0,0.0,0.00
44,8,848000000,8.848000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0227,45,True,0.0,0.0,0.0,0.00
45,8,880000000,8.880000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0091,46,True,0.0,0.0,0.0,0.00
46,8,912000000,8.912000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0028,0.0140,47,True,0.0,0.0,0.0,0.00
47,8,944000000,8.944000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0065,48,True,0.0,0.0,0.0,0.00
48,8,980000000,8.980000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0035,0.0135,49,True,0.0,0.0,0.0,0.00
49,9,12000000,9.012000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0090,50,True,0.0,0.0,0.0,0.00
50,9,44000000,9.044000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0125,51,True,0.0,0.0,0.0,0.00
51,9,76000000,9.076000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0104,52,True,0.0,0.0,0.0,0.00
52,9,112000000,9.112000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0039,0.0132,53,True,0.0,0.0,0.0,0.00
53,9,144000000,9.144000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0102,54,True,0.0,0.0,0.0,0.00
54,9,176000000,9.176000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0102,55,True,0.0,0.0,0.0,0.00
55,9,208000000,9.208000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0030,0.0145,56,True,0.0,0.0,0.0,0.00
56,9,244000000,9.244000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0023,0.0102,57,True,0.0,0.0,0.0,0.00
57,9,276000000,9.276000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0018,0.0093,58,True,0.0,0.0,0.0,0.00
58,9,308000000,9.308000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0101,59,True,0.0,0.0,0.0,0.00
59,9,340000000,9.340000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0087,60,True,0.0,0.0,0.0,0.00
60,9,376000000,9.376000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0074,61,True,0.0,0.0,0.0,0.00
61,9,408000000,9.408000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0093,62,True,0.0,0.0,0.0,0.00
62,9,440000000,9.440000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0091,63,True,0.0,0.0,0.0,0.00
63,9,472000000,9.472000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0161,64,True,0.0,0.0,0.0,0.00
64,9,508000000,9.508000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0039,0.0133,65,True,0.0,0.0,0.0,0.00
65,9,540000000,9.540000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0125,66,True,0.0,0.0,0.0,0.00
66,9,572000000,9.572000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0062,67,True,0.0,0.0,0.0,0.00
67,9,604000000,9.604000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0114,68,True,0.0,0.0,0.0,0.00
68,9,640000000,9.640000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0106,69,True,0.0,0.0,0.0,0.00
69,9,672000000,9.672000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0109,70,True,0.0,0.0,0.0,0.00
70,9,704000000,9.704000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0085,71,True,0.0,0.0,0.0,0.00
71,9,736000000,9.736000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0026,0.0279,72,True,0.0,0.0,0.0,0.00
72,9,772000000,9.772000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0028,0.0132,73,True,0.0,0.0,0.0,0.00
73,9,804000000,9.804000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0084,74,True,0.0,0.0,0.0,0.00
74,9,836000000,9.836000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0119,75,True,0.0,0.0,0.0,0.00
75,9,868000000,9.868000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0094,76,True,0.0,0.0,0.0,0.00
76,9,904000000,9.904000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0088,77,True,0.0,0.0,0.0,0.00
77,9,936000000,9.936000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0093,78,True,0.0,0.0,0.0,0.00
78,9,968000000,9.968000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0146,79,True,0.0,0.0,0.0,0.00
79,10,0,10.000000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0004,0.0095,80,True,0.0,0.0,0.0,0.00
80,10,36000000,10.036000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0033,0.0135,81,True,0.0,0.0,0.0,0.00
81,10,68000000,10.068000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0028,0.0160,82,True,0.0,0.0,0.0,0.00
82,10,100000000,10.100000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0086,83,True,0.0,0.0,0.0,0.00
83,10,132000000,10.132000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0091,84,True,0.0,0.0,0.0,0.00
84,10,168000000,10.168000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0025,0.0106,85,True,0.0,0.0,0.0,0.00
85,10,200000000,10.200000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0113,86,True,0.0,0.0,0.0,0.00
86,10,232000000,10.232000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0090,87,True,0.0,0.0,0.0,0.00
87,10,264000000,10.264000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0096,88,True,0.0,0.0,0.0,0.00
88,10,300000000,10.300000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0100,89,True,0.0,0.0,0.0,0.00
89,10,332000000,10.332000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0083,90,True,0.0,0.0,0.0,0.00
90,10,364000000,10.364000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0031,0.0117,91,True,0.0,0.0,0.0,0.00
91,10,396000000,10.396000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0116,92,True,0.0,0.0,0.0,0.00
92,10,432000000,10.432000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0070,93,True,0.0,0.0,0.0,0.00
93,10,464000000,10.464000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0032,0.0122,94,True,0.0,0.0,0.0,0.00
94,10,496000000,10.496000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0097,95,True,0.0,0.0,0.0,0.00
95,10,528000000,10.528000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0076,96,True,0.0,0.0,0.0,0.00
96,10,564000000,10.564000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0089,97,True,0.0,0.0,0.0,0.00
97,10,596000000,10.596000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0038,0.0112,98,True,0.0,0.0,0.0,0.00
98,10,628000000,10.628000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0279,99,True,0.0,0.0,0.0,0.00
99,10,660000000,10.660000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0134,100,True,0.0,0.0,0.0,0.00
100,10,696000000,10.696000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0094,101,True,0.0,0.0,0.0,0.00
101,10,728000000,10.728000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0088,102,True,0.0,0.0,0.0,0.00
102,10,760000000,10.760000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0103,103,True,0.0,0.0,0.0,0.00
103,10,792000000,10.792000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0026,0.0123,104,True,0.0,0.0,0.0,0.00
104,10,828000000,10.828000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0090,105,True,0.0,0.0,0.0,0.00
105,10,860000000,10.860000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0077,106,True,0.0,0.0,0.0,0.00
106,10,892000000,10.892000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0103,107,True,0.0,0.0,0.0,0.00
107,10,924000000,10.924000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0146,108,True,0.0,0.0,0.0,0.00
108,10,960000000,10.960000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0005,0.0158,109,True,0.0,0.0,0.0,0.00
109,10,992000000,10.992000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0032,0.0122,110,True,0.0,0.0,0.0,0.00
110,11,24000000,11.024000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0021,0.0104,111,True,0.0,0.0,0.0,0.00
111,11,56000000,11.056000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0087,112,True,0.0,0.0,0.0,0.00
112,11,92000000,11.092000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0017,0.0090,113,True,0.0,0.0,0.0,0.00
113,11,124000000,11.124000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0095,114,True,0.0,0.0,0.0,0.00
114,11,156000000,11.156000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0104,115,True,0.0,0.0,0.0,0.00
115,11,188000000,11.188000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0016,0.0093,116,True,0.0,0.0,0.0,0.00
116,11,224000000,11.224000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0029,0.0167,117,True,0.0,0.0,0.0,0.00
117,11,256000000,11.256000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0113,118,True,0.0,0.0,0.0,0.00
118,11,288000000,11.288000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0015,0.0098,119,True,0.0,0.0,0.0,0.00
119,11,320000000,11.320000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0024,0.0103,120,True,0.0,0.0,0.0,0.00
120,11,356000000,11.356000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0022,0.0100,121,True,0.0,0.0,0.0,0.00
121,11,388000000,11.388000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,2000,0,0.0000,1.0000,0.0003,0.0198,122,True,0.0,0.0,0.0,0.00
122,11,420000000,11.420000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2000,1999,0,0.0000,0.9995,0.1312,29.6873,123,True,0.0,0.0,0.0,0.00
123,11,452000000,11.452000000,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1999,1992,4,0.0020,0.9965,2.6940,148.1529,124,True,0.0,0.0,0.0,0.00
124,11,488000000,11.488000000,0.024767045505374823,0.14900854176798395,-0.9885256941208528,8.563970005237975e-06,-8.539645043163798e-06,-9.840352407492364e-07,0.9999999999263823,1992,1960,17,0.0087,0.9839,3.6596,133.3237,0,True,0.024767045505374823,0.14900854176798395,-0.9885256941208528,0.00
125,11,520000000,11.520000000,0.024767045505374823,0.14900854176798395,-0.9885256941208528,8.563970005237975e-06,-8.539645043163798e-06,-9.840352407492364e-07,0.9999999999263823,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
126,11,552000000,11.552000000,0.024767045505374823,0.14900854176798395,-0.9885256941208528,8.563970005237975e-06,-8.539645043163798e-06,-9.840352407492364e-07,0.9999999999263823,2000,2000,0,0.0000,1.0000,0.0004,0.0098,2,True,0.0,0.0,0.0,0.00
127,11,584000000,11.584000000,0.024767045505374823,0.14900854176798395,-0.9885256941208528,8.563970005237975e-06,-8.539645043163798e-06,-9.840352407492364e-07,0.9999999999263823,2000,2000,0,0.0000,1.0000,0.0024,0.0114,3,True,0.0,0.0,0.0,0.00
128,11,620000000,11.620000000,0.024767045505374823,0.14900854176798395,-0.9885256941208528,8.563970005237975e-06,-8.539645043163798e-06,-9.840352407492364e-07,0.9999999999263823,2000,2000,0,0.0000,1.0000,0.0362,14.6455,4,True,0.0,0.0,0.0,0.00
129,11,652000000,11.652000000,0.024767045505374823,0.14900854176798395,-0.9885256941208528,8.563970005237975e-06,-8.539645043163798e-06,-9.840352407492364e-07,0.9999999999263823,2000,1989,0,0.0000,0.9945,2.7940,189.0480,5,True,0.0,0.0,0.0,0.00
130,11,684000000,11.684000000,0.6758425201718821,0.8970399691733584,-1.1171713699193806,1.080853619732898e-05,-6.334035538371679e-06,-5.277999188434469e-06,0.9999999999075991,1989,1972,8,0.0041,0.9915,3.6376,121.6959,0,True,0.6510718051076562,0.748030505123815,-0.12866960790360893,0.00
131,11,716000000,11.716000000,0.6758425201718821,0.8970399691733584,-1.1171713699193806,1.080853619732898e-05,-6.334035538371679e-06,-5.277999188434469e-06,0.9999999999075991,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
132,11,752000000,11.752000000,0.6758425201718821,0.8970399691733584,-1.1171713699193806,1.080853619732898e-05,-6.334035538371679e-06,-5.277999188434469e-06,0.9999999999075991,2000,2000,2,0.0010,1.0000,0.1057,41.8952,2,True,0.0,0.0,0.0,0.00
133,11,784000000,11.784000000,0.6758425201718821,0.8970399691733584,-1.1171713699193806,1.080853619732898e-05,-6.334035538371679e-06,-5.277999188434469e-06,0.9999999999075991,2000,2000,0,0.0000,1.0000,0.0027,0.0140,3,True,0.0,0.0,0.0,0.00
134,11,816000000,11.816000000,0.6758425201718821,0.8970399691733584,-1.1171713699193806,1.080853619732898e-05,-6.334035538371679e-06,-5.277999188434469e-06,0.9999999999075991,2000,2000,0,0.0000,1.0000,0.0022,0.4339,4,True,0.0,0.0,0.0,0.00
135,11,848000000,11.848000000,0.6758425201718821,0.8970399691733584,-1.1171713699193806,1.080853619732898e-05,-6.334035538371679e-06,-5.277999188434469e-06,0.9999999999075991,2000,2000,1,0.0005,1.0000,0.5782,67.5160,5,True,0.0,0.0,0.0,0.00
136,11,884000000,11.884000000,0.6758425201718821,0.8970399691733584,-1.1171713699193806,1.080853619732898e-05,-6.334035538371679e-06,-5.277999188434469e-06,0.9999999999075991,2000,1984,3,0.0015,0.9920,2.4544,170.5184,6,True,0.0,0.0,0.0,0.00
137,11,916000000,11.916000000,1.4677880878658074,0.7141556705711632,-0.5346118870039199,9.931411002683837e-06,-6.822098127847234e-06,-5.3858214456600326e-06,0.9999999999129096,1984,1942,8,0.0041,0.9788,2.5298,234.1691,0,True,0.7919548779761252,-0.18286334561211817,0.5825534036303998,0.00
138,11,948000000,11.948000000,1.4677880878658074,0.7141556705711632,-0.5346118870039199,9.931411002683837e-06,-6.822098127847234e-06,-5.3858214456600326e-06,0.9999999999129096,2000,0,0,0.0000,0.0000,0.0000,0.0000,1,True,0.0,0.0,0.0,0.00
139,11,980000000,11.980000000,1.4677880878658074,0.7141556705711632,-0.5346118870039199,9.931411002683837e-06,-6.822098127847234e-06,-5.3858214456600326e-06,0.9999999999129096,2000,2000,0,0.0000,1.0000,0.0023,0.0173,2,True,0.0,0.0,0.0,0.00
140,12,16000000,12.016000000,1.4677880878658074,0.7141556705711632,-0.5346118870039199,9.931411002683837e-06,-6.822098127847234e-06,-5.3858214456600326e-06,0.9999999999129096,2000,2000,0,0.0000,1.0000,0.0004,0.0076,3,True,0.0,0.0,0.0,0.00
141,12,48000000,12.048000000,1.4677880878658074,0.7141556705711632,-0.5346118870039199,9.931411002683837e-06,-6.822098127847234e-06,-5.3858214456600326e-06,0.9999999999129096,2000,1999,1,0.0005,0.9995,0.1771,31.5558,4,True,0.0,0.0,0.0,0.00
